Date-Time,Index,Signal,1m_pct_change,3m_pct_change,6m_pct_change,Return,3m_volatility,6m_volatility
2001-03-31,21.888518518518516,0,-0.043550736365107645,-0.03673821980995229,0.0422828320238442,-0.043550736365107645,0.11081492715657427,0.10523018422115676
2001-04-30,21.854444444444443,1,-0.0015567099274098606,-0.05747144796741477,0.022433692644375558,-0.0015567099274098606,0.07519444760661764,0.10414727386152156
2001-05-31,22.236666666666665,0,0.017489450404189366,-0.02833791875708047,0.018787819140090534,0.017489450404189366,0.10818649528159886,0.10283583797536103
2001-06-30,22.097777777777775,1,-0.006245940138909778,0.009560229445506607,-0.027529216175248283,-0.006245940138909778,0.043545697091374416,0.0806928047673736
2001-07-31,22.94111111111111,1,0.03816371681415931,0.04972291423051489,-0.010606181614887022,0.03816371681415931,0.07698066882683116,0.0962154499578976
2001-08-31,23.015555555555554,0,0.0032450234900953667,0.03502723229900573,0.005696714678750769,0.0032450234900953667,0.08101371692196825,0.0942527844553382
2001-09-30,21.24074074074074,1,-0.07711370731550315,-0.03878385626173231,-0.029594409380869324,-0.07711370731550315,0.20477170348520696,0.13548149811171079
2001-10-31,22.354444444444443,1,0.05243243243243234,-0.025572722429408556,0.022878641517108056,0.05243243243243234,0.22653533560457612,0.15781391585354648
2001-11-30,23.2,1,0.03782494159749494,0.008013903640050168,0.043321840803477896,0.03782494159749494,0.24579045598244795,0.16426930671248594
2001-12-31,24.34,1,0.04913793103448283,0.1459110723626853,0.1014682220434433,0.04913793103448283,0.026541147599727578,0.17122615261123367
2002-01-31,25.459629629629628,1,0.04599957393712528,0.13890683764931988,0.10978188921715826,0.04599957393712528,0.020231541175108548,0.17385802422457608
2002-02-28,26.46185185185185,1,0.03936515325642631,0.14059706257982119,0.14973769753146016,0.03936515325642631,0.017284212943509354,0.17371205725606592
2002-03-31,27.057037037037038,1,0.022492197013170623,0.11162847317325553,0.27382737576285976,0.022492197013170623,0.04198354344264374,0.037211395582726875
2002-04-30,27.122962962962962,0,0.00243655378213381,0.06533218894109782,0.21331411435293335,0.00243655378213381,0.0640413450347534,0.060748589658166124
2002-05-31,26.465185185185184,0,-0.0242516932488529,0.00012596750038484927,0.14074074074074083,-0.0242516932488529,0.08123401543473896,0.09961325349272447
2002-06-30,24.9437037037037,0,-0.05748992386923435,-0.07810660607222064,0.02480294592044796,-0.05748992386923435,0.10400216563188067,0.13799808398241792
2002-07-31,23.60148148148148,0,-0.05381006117479359,-0.1298339523705485,-0.07298409973669284,-0.05381006117479359,0.06311922811107393,0.13859810621196098
2002-08-31,22.70407407407407,0,-0.038023350699893266,-0.14211542767577257,-0.14200736210057807,-0.038023350699893266,0.03582482625290987,0.11024064845050409
2002-09-30,21.03851851851852,1,-0.0733593252964877,-0.15655995723703742,-0.22243819640266105,-0.0733593252964877,0.061319247484118204,0.0937084693823669
2002-10-31,22.12222222222222,1,0.05151045701006951,-0.06267654258991895,-0.18437295171509727,0.05151045701006951,0.22296814282324165,0.15417679492364336
2002-11-30,23.25444444444444,0,0.051180311401305856,0.024241040113538004,-0.12131941334527552,0.051180311401305856,0.24941007452879033,0.19535233140313202
2002-12-31,22.63222222222222,0,-0.026757131253284827,0.07575170762622352,-0.092667933717408,-0.026757131253284827,0.1562060775784511,0.18579808091758157
2003-01-31,22.217407407407407,0,-0.01832850573584044,0.004302695462916617,-0.05864352520243543,-0.01832850573584044,0.14816721874595715,0.17437883868131
2003-02-28,21.185925925925925,0,-0.04642672579058793,-0.08895153455333105,-0.06686677215706094,-0.04642672579058793,0.04994886680636976,0.17810502518995827
2003-03-31,20.96074074074074,1,-0.01062899898604952,-0.07385405927307842,-0.0036969227519189074,-0.01062899898604952,0.06527280626428524,0.14360776439514356
2003-04-30,22.298518518518517,1,0.06382302010813867,0.0036507910047176573,0.007969194709526173,0.06382302010813867,0.1948311415678074,0.15480717148043038
2003-05-31,23.27,1,0.04356708633690998,0.09837068633963852,0.0006689282813321373,0.04356708633690998,0.13334632851698058,0.14929572293930765
